Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Estonia,EST,Income share held by lowest 10%,SI.DST.FRST.10,3,3,3,3,..
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.09268293,78.24390244,78.64634146,78.59512195,76.74146341
Estonia,EST,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,4.181996604,4.17479855,4.17134374,4.173697894,..
Estonia,EST,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.9,21.7,20.7,20.6,22.8
Estonia,EST,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,8.2,7.4,7.9,7.9,8.5
Estonia,EST,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1,0.9,0.8,0.8,0.7
Estonia,EST,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Eswatini,SWZ,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.14,105.24,104.84,103.6,103.36
Eswatini,SWZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.98103714,7.23889112,6.74539423,6.51153374,..
Eswatini,SWZ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.53,104.1,104.02,103.02,105.13
Eswatini,SWZ,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Eswatini,SWZ,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.895,59.411,60.549,59.692,57.066
Eswatini,SWZ,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,10.35680656,10.3039581,10.25599641,10.20161162,..
Eswatini,SWZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Eswatini,SWZ,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,67,67
Eswatini,SWZ,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,18.3,18.3
Eswatini,SWZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.7,12.9,12.1,11.9,11.6
Ethiopia,ETH,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,106.37,105.94,108.11,116.94,113.02
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.45336914,3.30371761,3.23382378,3.48096275,..
Ethiopia,ETH,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,106.69,106.1,110.36,119.21,116.31
Ethiopia,ETH,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Ethiopia,ETH,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.838,65.412,65.838,65.371,64.975
Ethiopia,ETH,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Ethiopia,ETH,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Ethiopia,ETH,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,59.4,57.9,56.3,56.2,58.1
Ethiopia,ETH,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,14.8,14.1,16.4,19.6,21.1
Ethiopia,ETH,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,15.5,18,20.7,22.3,21.9
Faroe Islands,FRO,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.28,98.61,99.43,99.78,100.13
Faroe Islands,FRO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Faroe Islands,FRO,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.18,100.62,100.96,94.06,92.28
Faroe Islands,FRO,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Faroe Islands,FRO,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.34390244,82.59512195,82.94634146,83.19756098,83.49756098
Faroe Islands,FRO,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Faroe Islands,FRO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Faroe Islands,FRO,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Faroe Islands,FRO,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Faroe Islands,FRO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Fiji,FJI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.46,103.23,109.58,115.04,110.53
Fiji,FJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.18689561,3.55373192,3.81606841,3.74984646,..
Fiji,FJI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,112.77,117.9,120.46,114.48,114.98
Fiji,FJI,Income share held by highest 10%,SI.DST.10TH.10,..,..,24.2,..,..
Fiji,FJI,Income share held by lowest 10%,SI.DST.FRST.10,..,..,3.5,..,..
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.79,67.81,67.893,67.924,67.114
Fiji,FJI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.41961432,7.409046691,7.403890933,7.401885145,..
Fiji,FJI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,24.1,..,..
Fiji,FJI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,14.3,19.3,24.2
Fiji,FJI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,2,4.2,6.3
Fiji,FJI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,8.4,6.9,5.7,5.9,6.6
Finland,FIN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.69,80.26,106.37,92.98,78.24
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.12670135,9.04490948,9.17165565,9.61349583,..
Finland,FIN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.01,92.95,102.16,98.55,93.54
Finland,FIN,Income share held by highest 10%,SI.DST.10TH.10,22.6,22.6,23,22.6,..
Finland,FIN,Income share held by lowest 10%,SI.DST.FRST.10,3.8,3.8,3.8,3.9,..
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.63170732,81.73414634,81.98292683,81.93170732,81.93414634
Finland,FIN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,4.111304654,4.096895794,4.08233691,4.069185571,..
Finland,FIN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,12,11.6,12.2,10.8,12.7
Finland,FIN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,8.3,7.7,8,8.8,10.5
Finland,FIN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2.1,2,1.9,2.4,2.6
Finland,FIN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
France,FRA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,103.39,96.93,100.05,89.06,96.21
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.35755825,11.21255589,11.09835148,12.20504951,..
France,FRA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.31,97.32,98.14,92.56,96.21
France,FRA,Income share held by highest 10%,SI.DST.10TH.10,25.8,26.7,24.8,24.5,..
France,FRA,Income share held by lowest 10%,SI.DST.FRST.10,3.2,3.2,3.1,3.1,..
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.57560976,82.67560976,82.82682927,82.17560976,82.32439024
France,FRA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.48119073,7.461458416,7.443856631,7.428983167,..
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,14.2,14.3,15.6
France,FRA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,6.3,6,5.8,5.9,6.6
France,FRA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0.9,0.7,0.7,1,1.6
France,FRA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
French Polynesia,PYF,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.15,101.9,101.9,101.95,101.93
French Polynesia,PYF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
French Polynesia,PYF,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.88,103.96,103.45,103.43,103.65
French Polynesia,PYF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
French Polynesia,PYF,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.618,82.783,82.996,82.217,79.486
French Polynesia,PYF,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
French Polynesia,PYF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
French Polynesia,PYF,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
French Polynesia,PYF,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
French Polynesia,PYF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6.5,6.3,5.9,5.4,5.1
Gabon,GAB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.19,102.95,103.89,103.73,104.97
Gabon,GAB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.78068876,2.74500418,2.76836324,3.42724609,..
Gabon,GAB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.2,103.47,103.7,104.12,105.09
Gabon,GAB,Income share held by highest 10%,SI.DST.10TH.10,27.7,..,..,..,..
Gabon,GAB,Income share held by lowest 10%,SI.DST.FRST.10,2.2,..,..,..,..
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.189,66.306,66.603,66.531,65.821
Gabon,GAB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,14.68044245,14.67291743,14.66220042,14.64981828,..
Gabon,GAB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,33.4,..,..,..,..
Gabon,GAB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Gabon,GAB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Gabon,GAB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,18.4,19.5,20.9,22.1,23
"Gambia, The",GMB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,76.08,46.85,55.91,61.15,59.66
"Gambia, The",GMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.35449266,3.34384227,3.158566,2.6129365,..
"Gambia, The",GMB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,82.07,63.48,69.98,73.4,72.5
"Gambia, The",GMB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,30.6,..
"Gambia, The",GMB,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,2.6,..
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.995,63.04,63.755,62.612,62.083
"Gambia, The",GMB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,13.45422093,13.37802884,13.30886256,13.24914954,..
"Gambia, The",GMB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,53.4,..
"Gambia, The",GMB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,52.7,54.3,56,58,60.7
"Gambia, The",GMB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,23.6,24.6,25.7,27.1,27
"Gambia, The",GMB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,17.6,17.8,18.3,18.7,19.6
Georgia,GEO,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,81.83,103.82,107.25,126.59,126.88
Georgia,GEO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.05804443,7.11329699,6.65744209,7.6048708,..
Georgia,GEO,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,89.11,104.54,105.89,116.5,117.49
Georgia,GEO,Income share held by highest 10%,SI.DST.10TH.10,28.9,27.5,27.6,26.2,26.2
Georgia,GEO,Income share held by lowest 10%,SI.DST.FRST.10,2.3,2.4,2.6,2.7,2.7
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.57,73.341,73.47,72.765,71.694
Georgia,GEO,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.221720662,7.280543658,7.347129187,7.420559377,..
Georgia,GEO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.9,20.1,19.5,21.3,17.5
Georgia,GEO,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,35.5,38.3,39.7,38.8,36.5
Georgia,GEO,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,7.5,7.3,9.5,9.5,9.7
Georgia,GEO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.7,3.1,3.1,3,2.9
Germany,DEU,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.45,81.75,88.66,90.62,90.34
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.32420826,11.45727539,11.69622993,12.82248878,12.80539513
Germany,DEU,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.5,91.86,94.4,95.43,94.47
Germany,DEU,Income share held by highest 10%,SI.DST.10TH.10,24.8,25.2,25.2,..,..
Germany,DEU,Income share held by lowest 10%,SI.DST.FRST.10,2.8,3.1,3.1,..,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.99268293,80.89268293,81.29268293,81.04146341,80.90097561
Germany,DEU,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.752513437,6.733451932,6.720974361,6.714126163,..
Germany,DEU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,16.1,16,14.7
Germany,DEU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,3.6,3.5,3.4,3.5,3.8
Germany,DEU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0.7,0.7,0.7,1.1,1.4
Germany,DEU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Ghana,GHA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.02,113.06,115.98,118.58,117.99
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.2806716,3.40025568,3.39142489,3.99029994,..
Ghana,GHA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.84,113.12,115.75,118.31,117.93
Ghana,GHA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Ghana,GHA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.013,64.122,64.74,64.114,63.795
Ghana,GHA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,14.55987708,14.50085243,14.45498341,14.41585206,..
Ghana,GHA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Ghana,GHA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,43.8,39.5,38.2,36.6,39.4
Ghana,GHA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,6.9,6.2,6,5.6,6.2
Ghana,GHA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,7.6,6.5,5.7,5.1,4.9
Gibraltar,GIB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Gibraltar,GIB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Gibraltar,GIB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Gibraltar,GIB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Gibraltar,GIB,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.83,82.154,82.363,82.198,79.329
Gibraltar,GIB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Gibraltar,GIB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Gibraltar,GIB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Gibraltar,GIB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Gibraltar,GIB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Greece,GRC,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.6,99.7,102.71,102.65,95.11
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.13515854,8.12024307,8.20262337,9.50820732,..
Greece,GRC,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.76,98.37,100.63,100.36,94.99
Greece,GRC,Income share held by highest 10%,SI.DST.10TH.10,25.9,24.9,24.9,25.2,..
Greece,GRC,Income share held by lowest 10%,SI.DST.FRST.10,2.4,2.7,2.5,2.4,..
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.28780488,81.78780488,81.63902439,81.28780488,80.18292683
Greece,GRC,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.29846507,11.34035752,11.37349383,11.40590068,..
Greece,GRC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,18.5,17.9,17.7,19.6,18.8
Greece,GRC,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,16.6,13.3,8.6,6.8,6.3
Greece,GRC,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,3.2,2.3,1.7,1.5,1.5
Greece,GRC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Greenland,GRL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Greenland,GRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Greenland,GRL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Greenland,GRL,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Greenland,GRL,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.64121951,71.88658537,72.04365854,71.63682927,71.14756098
Greenland,GRL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Greenland,GRL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Greenland,GRL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Greenland,GRL,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Greenland,GRL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Grenada,GRD,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,92.93,91.83,83.52,80.29,84.19
Grenada,GRD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.65701056,4.58373737,4.93189621,5.82064009,..
Grenada,GRD,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.44,96.76,91.52,91.17,94.42
Grenada,GRD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Grenada,GRD,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.765,74.808,74.863,74.924,74.936
Grenada,GRD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Grenada,GRD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Grenada,GRD,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,23.6,23.6,23.6,22.3,21.1
Grenada,GRD,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,8.3,8.3,8.3,7.5,6.6
Grenada,GRD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Guam,GUM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Guam,GUM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Guam,GUM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Guam,GUM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Guam,GUM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.155,77.439,77.717,76.612,76.656
Guam,GUM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Guam,GUM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Guam,GUM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Guam,GUM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Guam,GUM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Guatemala,GTM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.43,97.61,95.49,96.86,98.02
Guatemala,GTM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.13563824,6.11658907,6.18663979,6.46871376,..
Guatemala,GTM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.23,103.3,101.74,105.36,104.8
Guatemala,GTM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Guatemala,GTM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.551,72.726,73.129,71.797,69.237
Guatemala,GTM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,14.48411592,14.4862726,14.4882396,14.49437989,..
Guatemala,GTM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Guatemala,GTM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,43.5,45.2,49.6,55.8,59.8
Guatemala,GTM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,17.1,18.1,19.2,20.7,21.1
